country,article_title,revision_id,article_quality,population,region
Argentina,Juan Carlos Del Bello,1100037128,Stub,46.2,SOUTH AMERICA
Argentina,Luis L. Domínguez,1089356576,C,46.2,SOUTH AMERICA
Argentina,Máximo Etchecopar,1115155777,Start,46.2,SOUTH AMERICA
Argentina,Héctor Toty Flores,1067754685,Stub,46.2,SOUTH AMERICA
Argentina,Juan Fugl,1073206214,Stub,46.2,SOUTH AMERICA
Argentina,Santiago Gallo,1039135531,Start,46.2,SOUTH AMERICA
Argentina,Manuel José García,1007128573,Stub,46.2,SOUTH AMERICA
Argentina,Juan José Gómez Centurión,1110844685,Stub,46.2,SOUTH AMERICA
Argentina,Luis Carlos Gómez Centurión,1040878894,Stub,46.2,SOUTH AMERICA
Argentina,Martín Guzmán,1111128923,C,46.2,SOUTH AMERICA
Argentina,Federico Helguera,1066754349,Start,46.2,SOUTH AMERICA
Argentina,Fernando Iglesias (Argentine politician),1093400021,C,46.2,SOUTH AMERICA
Argentina,Ricardo Kennedy,1096426574,Stub,46.2,SOUTH AMERICA
Argentina,Carlos Kunkel,1005790906,Stub,46.2,SOUTH AMERICA
Argentina,Norberto La Porta,721029407,Stub,46.2,SOUTH AMERICA
Argentina,Andrés Larroque,1060504858,Start,46.2,SOUTH AMERICA
Argentina,Julián de Leyva,959654287,Stub,46.2,SOUTH AMERICA
Argentina,Mónica López (politician),797826672,Stub,46.2,SOUTH AMERICA
Argentina,Lucio Victorio Mansilla,1086339086,Start,46.2,SOUTH AMERICA
Argentina,Nicolás Massot,1069153148,Start,46.2,SOUTH AMERICA
Argentina,Juan Mignaburu,994878410,Stub,46.2,SOUTH AMERICA
Argentina,Guillermo Montenegro,1096175549,Stub,46.2,SOUTH AMERICA
Argentina,Mariano Moreno,1113829451,B,46.2,SOUTH AMERICA
Argentina,Marcelo Muniagurria,1108926646,Stub,46.2,SOUTH AMERICA
Argentina,Fernando Nadra,1105357958,C,46.2,SOUTH AMERICA
Argentina,Rómulo Sebastián Naón,1096261399,Start,46.2,SOUTH AMERICA
Argentina,Santiago G. O'Farrell,1096261487,Start,46.2,SOUTH AMERICA
Argentina,Miguel Ángel Pesce,1096459313,Start,46.2,SOUTH AMERICA
Argentina,Carlos Petroni,1100374393,C,46.2,SOUTH AMERICA
Argentina,Alejo Peyret,1091481103,B,46.2,SOUTH AMERICA
Argentina,Aldo Pignanelli,1106856167,Stub,46.2,SOUTH AMERICA
Argentina,Enrique S. Quintana,1016343362,Start,46.2,SOUTH AMERICA
Argentina,Amán Rawson,1096678788,Start,46.2,SOUTH AMERICA
Argentina,Martín Sabbatella,1073202733,C,46.2,SOUTH AMERICA
Argentina,Juan Pablo Schiavi,1069152180,C,46.2,SOUTH AMERICA
Argentina,Héctor Tizón,1096176230,Start,46.2,SOUTH AMERICA
Argentina,Claudio Uberti,1032047313,C,46.2,SOUTH AMERICA
Argentina,Arístides Villanueva,994807413,Start,46.2,SOUTH AMERICA
Armenia,Artashes Abeghyan,1088583026,Start,3.0,WESTERN ASIA
Armenia,Aram Achekbashian,1046857776,Stub,3.0,WESTERN ASIA
Armenia,Hovsep Arghutian,1095822812,Start,3.0,WESTERN ASIA
Armenia,Mikael Atabekyan,1008108682,Stub,3.0,WESTERN ASIA
Armenia,Tigran Bekzadyan,1027604306,Stub,3.0,WESTERN ASIA
Armenia,Vigen Chitechyan,1099308421,Stub,3.0,WESTERN ASIA
Armenia,Hayk Chobanyan,1093711595,Start,3.0,WESTERN ASIA
Armenia,Daniel-Bek of Sassun,1114419837,Start,3.0,WESTERN ASIA
Armenia,Gurgen Egiazaryan,1103745376,Start,3.0,WESTERN ASIA
Armenia,Parunak Ferukhan,1114420012,Stub,3.0,WESTERN ASIA
Armenia,Hambardzum Galstyan,1084735335,Start,3.0,WESTERN ASIA
Armenia,Gegham Gharibjanian,1048485720,C,3.0,WESTERN ASIA
Armenia,Gevorg Ghazaryan (politician),1082547991,Stub,3.0,WESTERN ASIA
Armenia,Andrias Ghukasyan,1108345283,Start,3.0,WESTERN ASIA
Armenia,Aram Grigoryan,1112117000,Stub,3.0,WESTERN ASIA
Armenia,Armen Grigoryan (politician),1069944070,C,3.0,WESTERN ASIA
Armenia,Hayk Grigoryan,1090623549,Start,3.0,WESTERN ASIA
Armenia,Grigor Jaghetyan,1062820993,Stub,3.0,WESTERN ASIA
Armenia,Tigran Karapetyan,1112833785,Stub,3.0,WESTERN ASIA
Armenia,Khachatur-Bek of Mush,1114420639,Stub,3.0,WESTERN ASIA
Armenia,Aram Kocharyan,1107982644,Stub,3.0,WESTERN ASIA
Armenia,Davit Lokyan,1089241404,Start,3.0,WESTERN ASIA
Armenia,Hrant Maloyan,1114902744,C,3.0,WESTERN ASIA
Armenia,Khachatur Malumian,1114420669,Start,3.0,WESTERN ASIA
Armenia,Aram Manukyan,1048512708,Start,3.0,WESTERN ASIA
Armenia,Gevorg Melik-Karagyozyan,980519720,Stub,3.0,WESTERN ASIA
Armenia,Vahan Minakhoryan,1055697655,Stub,3.0,WESTERN ASIA
Armenia,Ruben Mirzakhanyan,1084737845,Start,3.0,WESTERN ASIA
Armenia,Badal Muradyan,1090630537,Start,3.0,WESTERN ASIA
Armenia,Gabriel Noradunkyan,1114426086,C,3.0,WESTERN ASIA
Armenia,Suren Papikyan,1112772824,Start,3.0,WESTERN ASIA
Armenia,Paul Paul,1114420707,Start,3.0,WESTERN ASIA
Armenia,Garo Paylan,1104655518,C,3.0,WESTERN ASIA
Armenia,Genrikh Poghosyan,1085393392,Start,3.0,WESTERN ASIA
Armenia,Ishkhan Saghatelyan,1107169295,GA,3.0,WESTERN ASIA
Armenia,Martiros Sarukhanyan,933482772,Stub,3.0,WESTERN ASIA
Armenia,Vartkes Serengülian,1114426992,Start,3.0,WESTERN ASIA
Armenia,Serop Zakaryan,1057547947,Stub,3.0,WESTERN ASIA
Armenia,Servitchen,1114420738,Stub,3.0,WESTERN ASIA
Armenia,Suren Shadunts,1109564586,Start,3.0,WESTERN ASIA
Armenia,Kasbar Sinabian,1114426546,Stub,3.0,WESTERN ASIA
Armenia,Ohannes Tchekidjian,1090861179,Start,3.0,WESTERN ASIA
Armenia,Hrayr Tovmasyan,993785842,Stub,3.0,WESTERN ASIA
Armenia,Usuv Beg,1086955149,Stub,3.0,WESTERN ASIA
Armenia,Kegham Vanigian,1114420793,Start,3.0,WESTERN ASIA
Armenia,Artak Zeynalyan,1097086972,Start,3.0,WESTERN ASIA
Syria,Hrant Maloyan,1114902744,C,22.1,WESTERN ASIA
Syria,Abdul-Aziz al-Khair,1055121509,C,22.1,WESTERN ASIA
Syria,Adil Arslan,1115642647,C,22.1,WESTERN ASIA
Syria,Mohammed Akkad,1088148970,Stub,22.1,WESTERN ASIA
Syria,Sultan al-Atrash,1115642685,C,22.1,WESTERN ASIA
Syria,Ayyash Al-Haj,1114418908,GA,22.1,WESTERN ASIA
Syria,Ghias Barakat,1099141929,C,22.1,WESTERN ASIA
Syria,Subhi Bey Barakat,1115422743,Start,22.1,WESTERN ASIA
Syria,Abdul Qader Barmada,1088149351,Stub,22.1,WESTERN ASIA
Syria,Tawfiq Bay,1031788885,Start,22.1,WESTERN ASIA
Syria,Ibrahim Biro,955779707,Start,22.1,WESTERN ASIA
Syria,Amir al-Dandal,994545216,Start,22.1,WESTERN ASIA
Syria,Abd al-Razzaq al-Dandashi,1063356756,Start,22.1,WESTERN ASIA
Syria,Ahmad Diyab,1100437054,Stub,22.1,WESTERN ASIA
Syria,Hadad-yith'i,1102614042,C,22.1,WESTERN ASIA
Syria,Hisham Marwah,1111799084,Stub,22.1,WESTERN ASIA
Syria,Edmond Al-Homsi,1090859570,Stub,22.1,WESTERN ASIA
Syria,Ghassan Ibrahim,1099026087,Start,22.1,WESTERN ASIA
Syria,Ihsan Al Jabri,1056547219,Stub,22.1,WESTERN ASIA
Syria,Jihad Makdissi,1095025923,C,22.1,WESTERN ASIA
Syria,Mohammad Jumah,1031226079,Stub,22.1,WESTERN ASIA
Syria,Sami al-Jundi,1085225687,C,22.1,WESTERN ASIA
Syria,Kamal al-Qassab,1046716585,Stub,22.1,WESTERN ASIA
Syria,Kamil Pasha al-Qudsi,1114426805,Stub,22.1,WESTERN ASIA
Syria,Fayez al-Khoury,1101097473,Stub,22.1,WESTERN ASIA
Syria,Mar'i Pasha al-Mallah,1114426843,Start,22.1,WESTERN ASIA
Syria,Antun Maqdisi,1012298345,Start,22.1,WESTERN ASIA
Syria,Mahmoud Ahmad Marei,1096423511,Start,22.1,WESTERN ASIA
Syria,Muhammad Talab Hilal,1091046608,C,22.1,WESTERN ASIA
Syria,Mustafa al-Siba'i,1101678254,Start,22.1,WESTERN ASIA
Syria,Shukri al-Quwatli,1114418977,FA,22.1,WESTERN ASIA
Syria,Munif Razzaz,1104186608,GA,22.1,WESTERN ASIA
Syria,Nasim al-Safarjalani,1032834084,Start,22.1,WESTERN ASIA
Syria,Salem al-Meslet,1103824812,Stub,22.1,WESTERN ASIA
Syria,Muhammad al-Sufi,1106267269,C,22.1,WESTERN ASIA
Syria,Mohammad Farouk Tayfour,940373945,Stub,22.1,WESTERN ASIA
Austria,Alfons Adam,1103541474,Start,9.0,WESTERN EUROPE
Austria,Ingo Appelt,997950968,Stub,9.0,WESTERN EUROPE
Austria,Baron Alexander von Bach,1114355363,C,9.0,WESTERN EUROPE
Austria,"Maximilian Anton Karl, Count Baillet de Latour",1112473939,Start,9.0,WESTERN EUROPE
Austria,Heinrich Alfred Barb,1092809567,Start,9.0,WESTERN EUROPE
Austria,Raphael Basch,1023595642,Start,9.0,WESTERN EUROPE
Austria,Leopold Berchtold,1089443270,C,9.0,WESTERN EUROPE
Austria,Hanns Blaschke,1115530871,Stub,9.0,WESTERN EUROPE
Austria,Andreas Bolek,1005030653,Start,9.0,WESTERN EUROPE
Austria,Joseph Buttinger,1080982386,Start,9.0,WESTERN EUROPE
Austria,Prince Carl of Solms-Braunfels,1107215721,C,9.0,WESTERN EUROPE
Austria,Count Wenzel Chotek of Chotkow and Wognin,1083654825,Start,9.0,WESTERN EUROPE
Austria,Citizens' Ministry,1071736555,C,9.0,WESTERN EUROPE
Austria,Richard von Coudenhove-Kalergi,1108787206,C,9.0,WESTERN EUROPE
Austria,Karl von Czyhlarz,1021127705,Stub,9.0,WESTERN EUROPE
Austria,George Abraham von Dyhrn,1007538469,Stub,9.0,WESTERN EUROPE
Austria,Hans Ferlitsch,941916920,Stub,9.0,WESTERN EUROPE
Austria,Friedhelm Frischenschlager,1018809630,Start,9.0,WESTERN EUROPE
Austria,Anton Füster,1078570802,Start,9.0,WESTERN EUROPE
Austria,Julius Anton Glaser,1112473750,C,9.0,WESTERN EUROPE
Austria,Walter Guggenberger,1112473762,Start,9.0,WESTERN EUROPE
Austria,Ulrich Habsburg-Lothringen,1112474612,Stub,9.0,WESTERN EUROPE
Austria,Ernst Hampel (politician),1069436586,Stub,9.0,WESTERN EUROPE
Austria,Franz von Hartig,1007537619,Stub,9.0,WESTERN EUROPE
Austria,Hans Peter Haselsteiner,1112603346,Start,9.0,WESTERN EUROPE
Austria,Friedrich Wilhelm von Haugwitz,1112275892,C,9.0,WESTERN EUROPE
Austria,Eduard Hedvicek,1115494542,Stub,9.0,WESTERN EUROPE
Austria,Eduard Herbst,1007530580,Start,9.0,WESTERN EUROPE
Austria,Hermann Stern,1101206070,C,9.0,WESTERN EUROPE
Austria,Jürgen Himmelbauer,969146003,Stub,9.0,WESTERN EUROPE
Austria,Anton Hofer,1105446235,Start,9.0,WESTERN EUROPE
Austria,Andreas Hörtnagl,969145984,Stub,9.0,WESTERN EUROPE
Austria,Franz Jetzinger,1086163096,Start,9.0,WESTERN EUROPE
Austria,Konstantin Jireček,1100601439,C,9.0,WESTERN EUROPE
Austria,Hugo Jury,1115504900,C,9.0,WESTERN EUROPE
Austria,Maximilian Ulrich von Kaunitz,1087172023,Start,9.0,WESTERN EUROPE
Austria,Joseph Kenner,1112603390,Start,9.0,WESTERN EUROPE
Austria,Theodor Kery,1065573627,Stub,9.0,WESTERN EUROPE
Austria,Michael Killisch-Horn,1106829544,Stub,9.0,WESTERN EUROPE
Austria,Hubert Klausner,1111898436,Start,9.0,WESTERN EUROPE
Austria,Martin Kocher,1088269446,Stub,9.0,WESTERN EUROPE
Austria,Józef Kożdoń,1112603867,C,9.0,WESTERN EUROPE
Austria,Jožef Krajnc,1114850674,Start,9.0,WESTERN EUROPE
Austria,Hans Kudlich,1048166289,Start,9.0,WESTERN EUROPE
Austria,Gottfried von Kühnelt-Leddihn,1068422030,Start,9.0,WESTERN EUROPE
Austria,Hartmann Lauterbacher,1070877897,C,9.0,WESTERN EUROPE
Austria,Otto Lecher,1033894166,Stub,9.0,WESTERN EUROPE
Austria,Franz Leitner (politician),1010887552,Stub,9.0,WESTERN EUROPE
Austria,Elmar Lichtenegger,1058620648,Start,9.0,WESTERN EUROPE
Austria,Julius Lippert (historian),1084061853,Stub,9.0,WESTERN EUROPE
Austria,Karl Lütgendorf,1112474529,Stub,9.0,WESTERN EUROPE
Austria,Jürgen Mandl,977059921,Stub,9.0,WESTERN EUROPE
Austria,Renate Mann,1099978355,Stub,9.0,WESTERN EUROPE
Austria,Ferdinand Mannlicher,1104118829,C,9.0,WESTERN EUROPE
Austria,Christoph Matznetter,1105484317,Start,9.0,WESTERN EUROPE
Austria,Johann Gregor Memhardt,1112474313,Stub,9.0,WESTERN EUROPE
Austria,Franz Moroder,1090940019,Start,9.0,WESTERN EUROPE
Austria,Heinz Nittel,1109478769,Stub,9.0,WESTERN EUROPE
Austria,Brigitta Pallauf,1033512296,Start,9.0,WESTERN EUROPE
Austria,Wladimir von Pawlowski,1019694668,Stub,9.0,WESTERN EUROPE
Austria,Johann Anton von Pergen,1061803495,C,9.0,WESTERN EUROPE
Austria,Gerhard Pfanzelter,1106125275,Start,9.0,WESTERN EUROPE
Austria,Walter Pfrimer,1113533881,B,9.0,WESTERN EUROPE
Austria,Ernst von Plener,1017745075,Start,9.0,WESTERN EUROPE
Austria,Leopold Poetsch,1092446707,Stub,9.0,WESTERN EUROPE
Austria,Thomas Prinzhorn,1112474168,C,9.0,WESTERN EUROPE
Austria,Hermann von Ramberg,994058910,Stub,9.0,WESTERN EUROPE
Austria,Heinrich Reschauer,1083947896,Start,9.0,WESTERN EUROPE
Austria,Horst Rosenkranz,1112603574,Start,9.0,WESTERN EUROPE
Austria,Emil Sax,1007521446,Start,9.0,WESTERN EUROPE
Austria,Karl Schmitzer,1089049732,Stub,9.0,WESTERN EUROPE
Austria,Georg Ritter von Schönerer,1114549144,C,9.0,WESTERN EUROPE
Austria,"Georg Adam, Prince of Starhemberg",1102889087,C,9.0,WESTERN EUROPE
Austria,Gundaker Thomas Starhemberg,1078907075,Start,9.0,WESTERN EUROPE
Austria,Josef Staribacher,1049705609,Stub,9.0,WESTERN EUROPE
Austria,Richard Steidle,1112576338,C,9.0,WESTERN EUROPE
Austria,Julius Tandler,1077100690,Start,9.0,WESTERN EUROPE
Austria,"Leopold, Count von Thun und Hohenstein",1096753974,C,9.0,WESTERN EUROPE
Austria,Muzio Tommasini,1093955134,Start,9.0,WESTERN EUROPE
Austria,Karl Freiherr von Vogelsang,1016446506,Start,9.0,WESTERN EUROPE
Austria,Max Winter (politician),1112474387,Stub,9.0,WESTERN EUROPE
Austria,Anton von Winzor,1045934334,Stub,9.0,WESTERN EUROPE
Austria,Gisela Wurm,1038160173,Stub,9.0,WESTERN EUROPE
Austria,Alexander Zach,1056085498,Stub,9.0,WESTERN EUROPE
Austria,Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,1111962495,Start,9.0,WESTERN EUROPE
Austria,Karl von Zinzendorf,1112603523,Start,9.0,WESTERN EUROPE
Czechia,Count Wenzel Chotek of Chotkow and Wognin,1083654825,Start,10.5,EASTERN EUROPE
Czechia,Eduard Hedvicek,1115494542,Stub,10.5,EASTERN EUROPE
Czechia,Konstantin Jireček,1100601439,C,10.5,EASTERN EUROPE
Czechia,Maximilian Ulrich von Kaunitz,1087172023,Start,10.5,EASTERN EUROPE
Czechia,"Leopold, Count von Thun und Hohenstein",1096753974,C,10.5,EASTERN EUROPE
Czechia,Josef Barák,1083124449,Stub,10.5,EASTERN EUROPE
Czechia,Dagmar Burešová,1098666195,C,10.5,EASTERN EUROPE
Czechia,František Ringo Čech,1108211243,C,10.5,EASTERN EUROPE
Czechia,Jaroslav Chalupský,1078953657,Stub,10.5,EASTERN EUROPE
Czechia,Petr Cibulka,1113204122,Start,10.5,EASTERN EUROPE
Czechia,Čestmír Císař,1104559649,C,10.5,EASTERN EUROPE
Czechia,Josef Šebestián Daubek,1050015346,Start,10.5,EASTERN EUROPE
Czechia,Karel Domin,1049007188,Start,10.5,EASTERN EUROPE
Czechia,Dominik Feri,1114398428,GA,10.5,EASTERN EUROPE
Czechia,Jaroslav Foldyna,1101136989,Start,10.5,EASTERN EUROPE
Czechia,Vladimír Franz,1018540612,C,10.5,EASTERN EUROPE
Czechia,Josef Václav Frič,1096760435,Start,10.5,EASTERN EUROPE
Czechia,Radola Gajda,1094011419,C,10.5,EASTERN EUROPE
Czechia,Edvard Gregr,395526568,Stub,10.5,EASTERN EUROPE
Czechia,Julius Gregr,395521877,Stub,10.5,EASTERN EUROPE
Czechia,Tomáš Grulich,1105195802,Stub,10.5,EASTERN EUROPE
Czechia,Karel Havlíček Borovský,1113946125,C,10.5,EASTERN EUROPE
Czechia,Karel Havlík,1100828466,Stub,10.5,EASTERN EUROPE
Czechia,Jan Helcelet,1097877507,Start,10.5,EASTERN EUROPE
Czechia,Vladimír Hučín,1006178116,Start,10.5,EASTERN EUROPE
Czechia,Stanislav Huml,1100256753,Stub,10.5,EASTERN EUROPE
Czechia,Martin Jahn,1068489733,Start,10.5,EASTERN EUROPE
Czechia,Antonín Janoušek,1081772760,Start,10.5,EASTERN EUROPE
Czechia,Josef Ježek,1081825452,Start,10.5,EASTERN EUROPE
Czechia,Ladislav Jirků,1105195815,Stub,10.5,EASTERN EUROPE
Czechia,Svatopluk Karásek,1105195949,Stub,10.5,EASTERN EUROPE
Czechia,"Wenzel Anton, Prince of Kaunitz-Rietberg",1087676617,C,10.5,EASTERN EUROPE
Czechia,Philip Kinsky of Wchinitz and Tettau,1115641696,Start,10.5,EASTERN EUROPE
Czechia,Bohuslav Kokotek,1101925484,Start,10.5,EASTERN EUROPE
Czechia,Jan Krejčí,1089306800,C,10.5,EASTERN EUROPE
Czechia,Jan Lacina (Czech politician),1100139907,GA,10.5,EASTERN EUROPE
Czechia,Lubomír Ledl,1098598568,Stub,10.5,EASTERN EUROPE
Czechia,Miroslav Lidinský,1110419961,C,10.5,EASTERN EUROPE
Czechia,Jiří Lobkowicz,1036408754,Stub,10.5,EASTERN EUROPE
Czechia,Jiří Löw,1100079475,Start,10.5,EASTERN EUROPE
Czechia,Ivan Mašek,1108547621,Stub,10.5,EASTERN EUROPE
Czechia,Mikuláš of Hus,1016780533,Stub,10.5,EASTERN EUROPE
Czechia,Zdeněk Mraček,1106394242,Stub,10.5,EASTERN EUROPE
Czechia,Jana Nečasová,1078853565,Stub,10.5,EASTERN EUROPE
Czechia,Joseph Nekl,1109748763,Stub,10.5,EASTERN EUROPE
Czechia,Roman Onderka,1058094951,Stub,10.5,EASTERN EUROPE
Czechia,Vladimír Oplt,1101228395,Stub,10.5,EASTERN EUROPE
Czechia,František Palacký,1105698438,C,10.5,EASTERN EUROPE
Czechia,Mojmír Povolný,1108319836,C,10.5,EASTERN EUROPE
Czechia,Vladimír Príkazský,1098436155,Start,10.5,EASTERN EUROPE
Czechia,Ondřej Přikryl,1070612078,Stub,10.5,EASTERN EUROPE
Czechia,František Reichel,1105195920,Stub,10.5,EASTERN EUROPE
Czechia,Bedřich Reicin,994557125,Start,10.5,EASTERN EUROPE
Czechia,František Ladislav Rieger,1081925821,C,10.5,EASTERN EUROPE
Czechia,Luca Rovinalti,1068280342,Stub,10.5,EASTERN EUROPE
Czechia,Richard Sacher,1092501154,Stub,10.5,EASTERN EUROPE
Czechia,Tomáš Eduard Šilinger,1078089986,Stub,10.5,EASTERN EUROPE
Czechia,Karel Štogl,1098811438,Start,10.5,EASTERN EUROPE
Czechia,Antonín Cyril Stojan,1081455346,C,10.5,EASTERN EUROPE
Czechia,Matěj Stropnický,1079854598,Stub,10.5,EASTERN EUROPE
Czechia,Jiří Svoboda (director),1049133241,Stub,10.5,EASTERN EUROPE
Czechia,Miroslav Tetter,1098599146,Start,10.5,EASTERN EUROPE
Czechia,Tomáš Vandas,1110388860,Start,10.5,EASTERN EUROPE
Czechia,Jiří Ventruba,1106895401,Stub,10.5,EASTERN EUROPE
Czechia,Jan Vrba (politician),1104640063,Stub,10.5,EASTERN EUROPE
Slovenia,Jožef Krajnc,1114850674,Start,2.1,SOUTHERN EUROPE
Slovenia,Josip Ferfolja,1099213916,Start,2.1,SOUTHERN EUROPE
Slovenia,8th National Assembly of Slovenia,1110653139,B,2.1,SOUTHERN EUROPE
Slovenia,Viktor Avbelj,1076931457,Stub,2.1,SOUTHERN EUROPE
Slovenia,Josef Anton Barbo von Waxenstein,1099768272,Start,2.1,SOUTHERN EUROPE
Slovenia,Joseph Emanuel Barbo von Waxenstein,1114107894,Start,2.1,SOUTHERN EUROPE
Slovenia,Tatjana Bobnar,1110339618,Start,2.1,SOUTHERN EUROPE
Slovenia,József Borovnyák,1095084562,Stub,2.1,SOUTHERN EUROPE
Slovenia,Klemen Boštjančič,1111951290,Start,2.1,SOUTHERN EUROPE
Slovenia,Uroš Brežan,1110339465,Start,2.1,SOUTHERN EUROPE
Slovenia,Ivan Cankar,1072162015,C,2.1,SOUTHERN EUROPE
Slovenia,Jože P. Damijan,1006800884,GA,2.1,SOUTHERN EUROPE
Slovenia,Lambert Ehrlich,1090244530,GA,2.1,SOUTHERN EUROPE
Slovenia,Emilija Stojmenova Duh,1101796769,Start,2.1,SOUTHERN EUROPE
Slovenia,Sanja Ajanovič Hovnik,1110339664,Start,2.1,SOUTHERN EUROPE
Slovenia,Johann Nepomuk Hradeczky,1030361090,Start,2.1,SOUTHERN EUROPE
Slovenia,Božidar Jakac,1089135416,C,2.1,SOUTHERN EUROPE
Slovenia,József Klekl (politician),1091872792,Start,2.1,SOUTHERN EUROPE
Slovenia,József Klekl (writer),1078005718,Start,2.1,SOUTHERN EUROPE
Slovenia,Boris Kraigher,1063586220,Stub,2.1,SOUTHERN EUROPE
Slovenia,Ivan Kramberger,1102238755,Start,2.1,SOUTHERN EUROPE
Slovenia,István Kühár,1078006386,Stub,2.1,SOUTHERN EUROPE
Slovenia,Matija Majar,1078006826,Start,2.1,SOUTHERN EUROPE
Slovenia,Andrej Marinc,1095085152,Stub,2.1,SOUTHERN EUROPE
Slovenia,Mark Boris Andrijanič,1114119903,Start,2.1,SOUTHERN EUROPE
Slovenia,Drago Marušič,1101649728,Start,2.1,SOUTHERN EUROPE
Slovenia,Matej Arčon,1091947189,Start,2.1,SOUTHERN EUROPE
Slovenia,Anton Novačan,1099927478,Start,2.1,SOUTHERN EUROPE
Slovenia,Igor Papič,1110338248,Stub,2.1,SOUTHERN EUROPE
Slovenia,Dominika Švarc Pipan,1110339643,Start,2.1,SOUTHERN EUROPE
Slovenia,Jože Podgoršek,1100530431,Stub,2.1,SOUTHERN EUROPE
Slovenia,Dušan Šinigoj,1011743534,Stub,2.1,SOUTHERN EUROPE
Slovenia,Matija Škerbec,1084428429,B,2.1,SOUTHERN EUROPE
Slovenia,Alenka Smerkolj,1085316550,Start,2.1,SOUTHERN EUROPE
Slovenia,Janko Smole,1076927921,Stub,2.1,SOUTHERN EUROPE
Slovenia,Franc Snoj,1089996788,Stub,2.1,SOUTHERN EUROPE
Slovenia,Patricija Šulin,1057402692,Stub,2.1,SOUTHERN EUROPE
Slovenia,József Szakovics,1078575911,Start,2.1,SOUTHERN EUROPE
Slovenia,Vilmos Tkálecz,1011171974,Stub,2.1,SOUTHERN EUROPE
Slovenia,Ludvik Toplak,1099224184,Start,2.1,SOUTHERN EUROPE
Slovenia,Asta Vrečko,1110339536,Start,2.1,SOUTHERN EUROPE
Slovenia,Valentin Zarnik,1095084255,Stub,2.1,SOUTHERN EUROPE
Slovenia,Janez Zemljarič,1076929779,Stub,2.1,SOUTHERN EUROPE
Azerbaijan,Muzamil Abdullayev,1107065506,Stub,10.2,WESTERN ASIA
Azerbaijan,Leyla Abdullayeva,1102138152,Start,10.2,WESTERN ASIA
Azerbaijan,Elchin Afandiyev,1075526613,Start,10.2,WESTERN ASIA
Azerbaijan,Fazail Agamali,1106843986,C,10.2,WESTERN ASIA
Azerbaijan,Fuad Alasgarov,1018398706,C,10.2,WESTERN ASIA
Azerbaijan,Anvar Alikhanov,1109309028,Stub,10.2,WESTERN ASIA
Azerbaijan,Tarlan Aliyarbayov,1112064160,GA,10.2,WESTERN ASIA
Azerbaijan,Dilara Aliyeva,1109649588,Start,10.2,WESTERN ASIA
Azerbaijan,Ali Asadov,1112134949,Start,10.2,WESTERN ASIA
Azerbaijan,Akram Aylisli,1106344373,C,10.2,WESTERN ASIA
Azerbaijan,Sahil Babayev,1112800095,Start,10.2,WESTERN ASIA
Azerbaijan,Huseyngulu Baghirov,1080007779,Start,10.2,WESTERN ASIA
Azerbaijan,Alovsat Bakhshiyev,1090036474,Start,10.2,WESTERN ASIA
Azerbaijan,Rafael Kamil Dzhabrailov,1100266382,Stub,10.2,WESTERN ASIA
Azerbaijan,Matin Eynullayev,1110146340,Start,10.2,WESTERN ASIA
Azerbaijan,Vilayat Eyvazov,1109686454,Start,10.2,WESTERN ASIA
Azerbaijan,Abdurrahman Fatalibeyli,1094730548,C,10.2,WESTERN ASIA
Azerbaijan,Fazail Ibrahimli,1096310851,Stub,10.2,WESTERN ASIA
Azerbaijan,Solomon Grobshtein,1067081975,Stub,10.2,WESTERN ASIA
Azerbaijan,Teymur Guliyev,1025325196,Stub,10.2,WESTERN ASIA
Azerbaijan,Mammad Gurbanov,1101536288,Start,10.2,WESTERN ASIA
Azerbaijan,Asaf Hajiyev,1114198988,C,10.2,WESTERN ASIA
Azerbaijan,Farhad Hajiyev,1109686109,Start,10.2,WESTERN ASIA
Azerbaijan,Jamil Hasanli,1091283791,C,10.2,WESTERN ASIA
Azerbaijan,Ali M. Hasanov,1104973679,C,10.2,WESTERN ASIA
Azerbaijan,Shakir Hasanov,1096145690,Stub,10.2,WESTERN ASIA
Azerbaijan,Zakir Hasanov,1110113628,C,10.2,WESTERN ASIA
Azerbaijan,Ali Huseynli,1090157253,Start,10.2,WESTERN ASIA
Azerbaijan,Alisahib Huseynov,1080007304,Start,10.2,WESTERN ASIA
Azerbaijan,Ali Ibrahimov,1067793317,Stub,10.2,WESTERN ASIA
Azerbaijan,Mammad Isgandarov,1029087103,Stub,10.2,WESTERN ASIA
Azerbaijan,Vidadi Isgandarov,1092547948,Start,10.2,WESTERN ASIA
Azerbaijan,Ajdar Ismailov,1096490381,C,10.2,WESTERN ASIA
Azerbaijan,Saftar Jafarov,1045812028,Start,10.2,WESTERN ASIA
Azerbaijan,Rovshan Javadov,1108873335,C,10.2,WESTERN ASIA
Azerbaijan,Anar Karimov,1109685880,Start,10.2,WESTERN ASIA
Azerbaijan,Boris Kevorkov,1072772142,Start,10.2,WESTERN ASIA
Azerbaijan,Gurban Khalilov,1094981152,Start,10.2,WESTERN ASIA
Azerbaijan,Ahmad Kordary,1093750341,Stub,10.2,WESTERN ASIA
Azerbaijan,Ilham Madatov,1011331249,Start,10.2,WESTERN ASIA
Azerbaijan,Musa Mammadov,1084134498,Start,10.2,WESTERN ASIA
Azerbaijan,Ramin Mammadov,1115614823,Start,10.2,WESTERN ASIA
